AL,1990,1,146.06
AL,1990,2,147.3
AL,1990,3,147.95
AL,1990,4,148.09
AL,1991,1,149.26
AL,1991,2,151.64
AL,1991,3,152.37
AL,1991,4,154.87
AL,1992,1,156.15
AL,1992,2,156.43
AL,1992,3,159.36
AL,1992,4,160.61
AL,1993,1,161.79
AL,1993,2,163.54
AL,1993,3,166.41
AL,1993,4,167.83
AL,1994,1,168.89
AL,1994,2,171.07
AL,1994,3,171.6
AL,1994,4,171.86
AL,1995,1,173.47
AL,1995,2,176.85
AL,1995,3,179.61
AL,1995,4,181.01
AL,1996,1,184.27
AL,1996,2,184.21
AL,1996,3,184.65
AL,1996,4,186.79
AL,1997,1,188.69
AL,1997,2,190.15
AL,1997,3,192.98
AL,1997,4,195.56
AL,1998,1,198.8
AL,1998,2,200.48
AL,1998,3,202.55
AL,1998,4,205.04
AL,1999,1,205.68
AL,1999,2,206.44
AL,1999,3,206.93
AL,1999,4,208.44
AL,2000,1,209.29
AL,2000,2,211.02
AL,2000,3,212.69
AL,2000,4,215.44
AL,2001,1,221.69
AL,2001,2,222.65
AL,2001,3,224.23
AL,2001,4,226.78
AL,2002,1,227.17
AL,2002,2,228.36
AL,2002,3,231.75
AL,2002,4,234.41
AL,2003,1,236.76
AL,2003,2,238.87
AL,2003,3,240.55
AL,2003,4,242.05
AL,2004,1,244.39
AL,2004,2,245.91
AL,2004,3,250.39
AL,2004,4,254.18
AL,2005,1,257.53
AL,2005,2,263.67
AL,2005,3,269.15
AL,2005,4,274.58
AL,2006,1,280.07
AL,2006,2,284.74
AL,2006,3,289.39
AL,2006,4,294.88
AL,2007,1,296.86
AL,2007,2,301.06
AL,2007,3,301.61
AL,2007,4,304.02
AL,2008,1,305.99
AL,2008,2,304.75
AL,2008,3,302.46
AL,2008,4,304.11
AL,2009,1,306.26
AL,2009,2,302.84
AL,2009,3,295.58
AL,2009,4,294.63
AL,2010,1,290.47
AL,2010,2,286.26
AL,2010,3,290.01
AL,2010,4,287.69
AL,2011,1,280.02
AL,2011,2,276.09
AL,2011,3,278.55
AL,2011,4,280.67
AL,2012,1,277.91
AL,2012,2,276.23
AL,2012,3,277.98
AL,2012,4,278.58
AL,2013,1,275.68
AL,2013,2,276.39
AL,2013,3,275.72
AL,2013,4,274.51
AL,2014,1,276.75
AL,2014,2,277.71
AL,2014,3,280.53
AL,2014,4,282.57
AL,2015,1,285.18
AL,2015,2,286.6
AL,2015,3,288.93
AL,2015,4,290.75
AL,2016,1,291.92
AL,2016,2,295.64
AL,2016,3,300.72
AL,2016,4,300.35
AL,2017,1,301.65
AL,2017,2,306.53
AL,2017,3,309.9
AL,2017,4,312.13
AL,2018,1,313.59
AL,2018,2,320.81
AR,1975,1,66.75
AR,1975,2,60.56
AR,1975,3,65.39
AR,1975,4,62.87
AR,1976,1,66.65
AR,1976,2,68.68
AR,1976,3,71.62
AR,1976,4,72.53
AR,1977,1,73.6
AR,1977,2,75.39
AR,1977,3,78.8
AR,1977,4,81.67
AR,1978,1,81.54
AR,1978,2,83.55
AR,1978,3,86.31
AR,1978,4,85.91
AR,1979,1,92.46
AR,1979,2,95.74
AR,1979,3,100.41
AR,1979,4,102.1
AR,1980,1,100
AR,1980,2,101
AR,1980,3,106.81
AR,1980,4,108.89
AR,1981,1,110.02
AR,1981,2,107.13
AR,1981,3,110.73
AR,1981,4,102.8
AR,1982,1,104.03
AR,1982,2,106.4
AR,1982,3,111.05
AR,1982,4,109.32
AR,1983,1,113.28
AR,1983,2,117.13
AR,1983,3,118.53
AR,1983,4,118.76
AR,1984,1,120.77
AR,1984,2,118.82
AR,1984,3,119.84
AR,1984,4,121.33
AR,1985,1,121.76
AR,1985,2,120.22
AR,1985,3,124.37
AR,1985,4,124.73
AR,1986,1,126.12
AR,1986,2,128.99
AR,1986,3,126.8
AR,1986,4,128.53
AR,1987,1,129.7
AR,1987,2,131.23
AR,1987,3,127.94
AR,1987,4,124.51
AR,1988,1,126.99
AR,1988,2,127.68
AR,1988,3,127.29
AR,1988,4,126.57
AR,1989,1,127.69
AR,1989,2,127.25
AR,1989,3,128.64
AR,1989,4,127.51
AR,1990,1,128.09
AR,1990,2,128.35
AR,1990,3,129.22
AR,1990,4,128.58
AR,1991,1,129.94
AR,1991,2,130.71
AR,1991,3,131.85
AR,1991,4,134.05
AR,1992,1,135.06
AR,1992,2,134.28
AR,1992,3,136.81
AR,1992,4,137.57
AR,1993,1,138.81
AR,1993,2,141.01
AR,1993,3,143.46
AR,1993,4,145.19
AR,1994,1,148.16
AR,1994,2,149.37
AR,1994,3,150.91
AR,1994,4,152.48
AR,1995,1,153.08
AR,1995,2,157.25
AR,1995,3,159.24
AR,1995,4,159.91
AR,1996,1,162.49
AR,1996,2,162.61
AR,1996,3,162.52
AR,1996,4,164.32
AR,1997,1,165.77
AR,1997,2,167.4
AR,1997,3,168.05
AR,1997,4,170.15
AR,1998,1,172.2
AR,1998,2,172.2
AR,1998,3,174.85
AR,1998,4,176.98
AR,1999,1,177.65
AR,1999,2,177.94
AR,1999,3,178.64
AR,1999,4,179.29
AR,2000,1,180.15
AR,2000,2,181.9
AR,2000,3,182.94
AR,2000,4,185.43
AR,2001,1,190
AR,2001,2,191.16
AR,2001,3,193.13
AR,2001,4,195.07
AR,2002,1,195.88
AR,2002,2,196.75
AR,2002,3,199.92
AR,2002,4,202.37
AR,2003,1,203.9
AR,2003,2,205.17
AR,2003,3,207.74
AR,2003,4,210.78
AR,2004,1,213.47
AR,2004,2,217.03
AR,2004,3,220.58
AR,2004,4,224.43
AR,2005,1,227.61
AR,2005,2,232.8
AR,2005,3,237.93
AR,2005,4,241.23
AR,2006,1,244.86
AR,2006,2,248.23
AR,2006,3,250.79
AR,2006,4,253.11
AR,2007,1,255.32
AR,2007,2,256.93
AR,2007,3,256.41
AR,2007,4,257.77
AR,2008,1,257.57
AR,2008,2,256.66
AR,2008,3,253.58
AR,2008,4,254.93
AR,2009,1,257.24
AR,2009,2,253.91
AR,2009,3,249.77
AR,2009,4,248.74
AR,2010,1,245.39
AR,2010,2,246.08
AR,2010,3,247.04
AR,2010,4,245.42
AR,2011,1,241.79
AR,2011,2,240.28
AR,2011,3,242.26
AR,2011,4,243.67
AR,2012,1,242.93
AR,2012,2,240.55
AR,2012,3,244.07
AR,2012,4,245.61
AR,2013,1,246.5
AR,2013,2,246.97
AR,2013,3,247.14
AR,2013,4,246.83
AR,2014,1,248.49
AR,2014,2,248
AR,2014,3,250.52
AR,2014,4,253.05
AR,2015,1,253.49
AR,2015,2,254.51
AR,2015,3,257.94
AR,2015,4,259.84
AR,2016,1,258.96
AR,2016,2,262.75
AR,2016,3,266.59
AR,2016,4,268.75
AR,2017,1,270.68
AR,2017,2,273.59
AR,2017,3,276.96
AR,2017,4,279.83
AR,2018,1,280.61
AR,2018,2,283.72
AZ,1975,1,58.62
AZ,1975,2,61.33
AZ,1975,3,59.02
AZ,1975,4,55.03
AZ,1976,1,57.84
AZ,1976,2,62.83
AZ,1976,3,60.93
AZ,1976,4,60.93
AZ,1977,1,62.92
AZ,1977,2,63.29
AZ,1977,3,66.01
AZ,1977,4,69.56
AZ,1978,1,70.76
AZ,1978,2,73.67
AZ,1978,3,78.87
AZ,1978,4,82.82
AZ,1979,1,87.72
AZ,1979,2,92.23
AZ,1979,3,94.79
AZ,1979,4,99.07
AZ,1980,1,100
AZ,1980,2,98.82
AZ,1980,3,106.83
AZ,1980,4,107.4
AZ,1981,1,108.27
AZ,1981,2,111.42
AZ,1981,3,117.26
AZ,1981,4,110.36
AZ,1982,1,106.35
AZ,1982,2,111.75
AZ,1982,3,108.79
AZ,1982,4,110.37
AZ,1983,1,119.53
AZ,1983,2,119.57
AZ,1983,3,115.51
AZ,1983,4,113.73
AZ,1984,1,117.41
AZ,1984,2,122.14
AZ,1984,3,122.98
AZ,1984,4,122.11
AZ,1985,1,125.21
AZ,1985,2,125.44
AZ,1985,3,127.5
AZ,1985,4,128.78
AZ,1986,1,131.35
AZ,1986,2,135.35
AZ,1986,3,135.38
AZ,1986,4,133.58
AZ,1987,1,137.75
AZ,1987,2,136.63
AZ,1987,3,135.94
AZ,1987,4,133.36
AZ,1988,1,134.78
AZ,1988,2,136.16
AZ,1988,3,133.99
AZ,1988,4,134.49
AZ,1989,1,132.98
AZ,1989,2,132.71
AZ,1989,3,134.78
AZ,1989,4,133.83
AZ,1990,1,133.66
AZ,1990,2,132.9
AZ,1990,3,133.89
AZ,1990,4,132.68
AZ,1991,1,134.82
AZ,1991,2,135.94
AZ,1991,3,135.25
AZ,1991,4,139.2
AZ,1992,1,140.06
AZ,1992,2,139.71
AZ,1992,3,140.56
AZ,1992,4,141.32
AZ,1993,1,141.43
AZ,1993,2,143.09
AZ,1993,3,144.24
AZ,1993,4,146.14
AZ,1994,1,148.12
AZ,1994,2,150.19
AZ,1994,3,151.84
AZ,1994,4,153.73
AZ,1995,1,155.55
AZ,1995,2,158.35
AZ,1995,3,161.38
AZ,1995,4,163.24
AZ,1996,1,165.94
AZ,1996,2,166.18
AZ,1996,3,167.75
AZ,1996,4,169.42
AZ,1997,1,170.95
AZ,1997,2,172.08
AZ,1997,3,175.17
AZ,1997,4,177.72
AZ,1998,1,180.06
AZ,1998,2,181.8
AZ,1998,3,184.24
AZ,1998,4,186.55
AZ,1999,1,188.58
AZ,1999,2,190.99
AZ,1999,3,193.79
AZ,1999,4,195.64
AZ,2000,1,200.03
AZ,2000,2,202.39
AZ,2000,3,205.04
AZ,2000,4,208.19
AZ,2001,1,212.9
AZ,2001,2,216.14
AZ,2001,3,219.31
AZ,2001,4,221.46
AZ,2002,1,224.52
AZ,2002,2,227.43
AZ,2002,3,231.36
AZ,2002,4,234.04
AZ,2003,1,236.82
AZ,2003,2,239.29
AZ,2003,3,242.94
AZ,2003,4,251.2
AZ,2004,1,255.47
AZ,2004,2,264.56
AZ,2004,3,280.32
AZ,2004,4,291.66
AZ,2005,1,309.41
AZ,2005,2,341.47
AZ,2005,3,370.16
AZ,2005,4,395.74
AZ,2006,1,410.63
AZ,2006,2,419.32
AZ,2006,3,423.14
AZ,2006,4,426.48
AZ,2007,1,424.58
AZ,2007,2,420.86
AZ,2007,3,411.28
AZ,2007,4,404.31
AZ,2008,1,390.65
AZ,2008,2,367.96
AZ,2008,3,341.28
AZ,2008,4,328.76
AZ,2009,1,327.74
AZ,2009,2,303.98
AZ,2009,3,288.04
AZ,2009,4,279.68
AZ,2010,1,271.97
AZ,2010,2,262.34
AZ,2010,3,261.98
AZ,2010,4,254.94
AZ,2011,1,241.37
AZ,2011,2,229.79
AZ,2011,3,231.5
AZ,2011,4,236.36
AZ,2012,1,235.01
AZ,2012,2,238.26
AZ,2012,3,247.74
AZ,2012,4,255.49
AZ,2013,1,261.98
AZ,2013,2,273.99
AZ,2013,3,283.42
AZ,2013,4,291.16
AZ,2014,1,296.87
AZ,2014,2,301.94
AZ,2014,3,304.95
AZ,2014,4,309.95
AZ,2015,1,311.63
AZ,2015,2,319.1
AZ,2015,3,326.71
AZ,2015,4,331.46
AZ,2016,1,334.66
AZ,2016,2,342.28
AZ,2016,3,347.73
AZ,2016,4,353.65
AZ,2017,1,360.8
AZ,2017,2,371.87
AZ,2017,3,380.63
AZ,2017,4,384.81
AZ,2018,1,394.25
AZ,2018,2,404.62
CA,1975,1,41.63
CA,1975,2,42.76
CA,1975,3,44.24
CA,1975,4,45.84
CA,1976,1,47.74
CA,1976,2,50.24
CA,1976,3,53.54
CA,1976,4,55.49
CA,1977,1,57.99
CA,1977,2,62.98
CA,1977,3,67.94
CA,1977,4,70.6
CA,1978,1,73.19
CA,1978,2,75.97
CA,1978,3,78.6
CA,1978,4,81.61
CA,1979,1,84.82
CA,1979,2,88.57
CA,1979,3,93.09
CA,1979,4,96.33
CA,1980,1,100
CA,1980,2,102.92
CA,1980,3,106.59
CA,1980,4,108.39
CA,1981,1,110.71
CA,1981,2,113.13
CA,1981,3,116.54
CA,1981,4,117.83
CA,1982,1,115.41
CA,1982,2,116.4
CA,1982,3,116.96
CA,1982,4,116.92
CA,1983,1,117.77
CA,1983,2,117.8
CA,1983,3,117.58
CA,1983,4,118
CA,1984,1,119.8
CA,1984,2,120.42
CA,1984,3,121.9
CA,1984,4,122.98
CA,1985,1,124.71
CA,1985,2,126.54
CA,1985,3,129.38
CA,1985,4,130.77
CA,1986,1,132.44
CA,1986,2,135
CA,1986,3,137.93
CA,1986,4,141.28
CA,1987,1,144.92
CA,1987,2,148.45
CA,1987,3,153.14
CA,1987,4,157.47
CA,1988,1,163.23
CA,1988,2,169.99
CA,1988,3,178.09
CA,1988,4,187.91
CA,1989,1,196.65
CA,1989,2,206.38
CA,1989,3,218.26
CA,1989,4,225.17
CA,1990,1,227.89
CA,1990,2,228.65
CA,1990,3,230.55
CA,1990,4,229.01
CA,1991,1,228.79
CA,1991,2,227.35
CA,1991,3,227.37
CA,1991,4,229.04
CA,1992,1,227.81
CA,1992,2,225.45
CA,1992,3,225.01
CA,1992,4,222.91
CA,1993,1,219.41
CA,1993,2,217.53
CA,1993,3,215.67
CA,1993,4,214.38
CA,1994,1,212.25
CA,1994,2,207.15
CA,1994,3,204.1
CA,1994,4,201.05
CA,1995,1,199.77
CA,1995,2,201.62
CA,1995,3,203.91
CA,1995,4,203.63
CA,1996,1,203.64
CA,1996,2,201.04
CA,1996,3,200.67
CA,1996,4,201.7
CA,1997,1,202.74
CA,1997,2,204.75
CA,1997,3,208.84
CA,1997,4,212.49
CA,1998,1,217.07
CA,1998,2,221.74
CA,1998,3,227.55
CA,1998,4,231.91
CA,1999,1,235.49
CA,1999,2,239.56
CA,1999,3,245.02
CA,1999,4,250.23
CA,2000,1,261.12
CA,2000,2,268.18
CA,2000,3,277.16
CA,2000,4,285.74
CA,2001,1,296.72
CA,2001,2,305.76
CA,2001,3,312.24
CA,2001,4,316.61
CA,2002,1,325.07
CA,2002,2,336.12
CA,2002,3,348.75
CA,2002,4,358.92
CA,2003,1,367.21
CA,2003,2,374.06
CA,2003,3,386.68
CA,2003,4,411.41
CA,2004,1,424.59
CA,2004,2,451.07
CA,2004,3,497
CA,2004,4,515.96
CA,2005,1,538.48
CA,2005,2,569.9
CA,2005,3,597.94
CA,2005,4,624.72
CA,2006,1,637.6
CA,2006,2,643.28
CA,2006,3,645.29
CA,2006,4,641.36
CA,2007,1,632.34
CA,2007,2,621.51
CA,2007,3,598.52
CA,2007,4,574.34
CA,2008,1,542.26
CA,2008,2,497.85
CA,2008,3,460.36
CA,2008,4,444.51
CA,2009,1,440.31
CA,2009,2,420.21
CA,2009,3,410.93
CA,2009,4,412.31
CA,2010,1,409.45
CA,2010,2,408.27
CA,2010,3,410.31
CA,2010,4,405.69
CA,2011,1,391.47
CA,2011,2,385.14
CA,2011,3,386.52
CA,2011,4,385.2
CA,2012,1,380.78
CA,2012,2,381.54
CA,2012,3,389.75
CA,2012,4,397.76
CA,2013,1,406.74
CA,2013,2,425.9
CA,2013,3,449.85
CA,2013,4,464.93
CA,2014,1,475
CA,2014,2,487.44
CA,2014,3,497.83
CA,2014,4,503.33
CA,2015,1,507.61
CA,2015,2,520.03
CA,2015,3,534.46
CA,2015,4,541.97
CA,2016,1,548.83
CA,2016,2,558.49
CA,2016,3,569.78
CA,2016,4,578.47
CA,2017,1,589.99
CA,2017,2,603.77
CA,2017,3,615.53
CA,2017,4,626.52
CA,2018,1,639.25
CA,2018,2,655.91
CO,1975,1,54.36
CO,1975,2,54.25
CO,1975,3,54.53
CO,1975,4,55.2
CO,1976,1,54.77
CO,1976,2,59.93
CO,1976,3,59.84
CO,1976,4,61.9
CO,1977,1,64.36
CO,1977,2,65.63
CO,1977,3,69.18
CO,1977,4,73.22
CO,1978,1,76.23
CO,1978,2,80.12
CO,1978,3,84.43
CO,1978,4,88.06
CO,1979,1,91.89
CO,1979,2,94.87
CO,1979,3,97.92
CO,1979,4,99.64
CO,1980,1,100
CO,1980,2,102.2
CO,1980,3,106.8
CO,1980,4,106.48
CO,1981,1,106.54
CO,1981,2,108.52
CO,1981,3,114.84
CO,1981,4,114.62
CO,1982,1,119.43
CO,1982,2,121.3
CO,1982,3,122.66
CO,1982,4,126.88
CO,1983,1,126.88
CO,1983,2,125.64
CO,1983,3,127.13
CO,1983,4,122.05
CO,1984,1,126.65
CO,1984,2,126.21
CO,1984,3,126.39
CO,1984,4,124.45
CO,1985,1,127.11
CO,1985,2,126.42
CO,1985,3,127.33
CO,1985,4,124.9
CO,1986,1,129.41
CO,1986,2,130.25
CO,1986,3,129.33
CO,1986,4,128.72
CO,1987,1,130.45
CO,1987,2,128.93
CO,1987,3,126.09
CO,1987,4,124.88
CO,1988,1,125.86
CO,1988,2,125.66
CO,1988,3,124.58
CO,1988,4,123.8
CO,1989,1,124.07
CO,1989,2,124.97
CO,1989,3,127.52
CO,1989,4,127.04
CO,1990,1,127.41
CO,1990,2,128.34
CO,1990,3,129.32
CO,1990,4,129.75
CO,1991,1,131.25
CO,1991,2,132.85
CO,1991,3,133.95
CO,1991,4,136.19
CO,1992,1,138.24
CO,1992,2,141.31
CO,1992,3,144.33
CO,1992,4,147.09
CO,1993,1,149.79
CO,1993,2,153.54
CO,1993,3,157.83
CO,1993,4,161.7
CO,1994,1,166.59
CO,1994,2,173.94
CO,1994,3,178.58
CO,1994,4,179.62
CO,1995,1,183.18
CO,1995,2,186.79
CO,1995,3,190.56
CO,1995,4,193.5
CO,1996,1,195.9
CO,1996,2,198.63
CO,1996,3,200.87
CO,1996,4,203.55
CO,1997,1,205.84
CO,1997,2,208.66
CO,1997,3,211.89
CO,1997,4,215.19
CO,1998,1,218.24
CO,1998,2,220.84
CO,1998,3,224.98
CO,1998,4,227.7
CO,1999,1,231.95
CO,1999,2,239.08
CO,1999,3,246.94
CO,1999,4,251.26
CO,2000,1,260.78
CO,2000,2,267.17
CO,2000,3,274.19
CO,2000,4,280.42
CO,2001,1,288.29
CO,2001,2,294.13
CO,2001,3,299.67
CO,2001,4,302.13
CO,2002,1,305.65
CO,2002,2,308.95
CO,2002,3,313.4
CO,2002,4,315.32
CO,2003,1,316.18
CO,2003,2,317.59
CO,2003,3,318.98
CO,2003,4,322.72
CO,2004,1,325.11
CO,2004,2,327.56
CO,2004,3,332.15
CO,2004,4,335.26
CO,2005,1,338.81
CO,2005,2,343.72
CO,2005,3,349.04
CO,2005,4,352.17
CO,2006,1,353.27
CO,2006,2,354.88
CO,2006,3,356.59
CO,2006,4,359.74
CO,2007,1,360.68
CO,2007,2,361.38
CO,2007,3,358.94
CO,2007,4,359.9
CO,2008,1,361.55
CO,2008,2,359.57
CO,2008,3,352.24
CO,2008,4,353.23
CO,2009,1,359.68
CO,2009,2,353.92
CO,2009,3,345.52
CO,2009,4,344.79
CO,2010,1,340.99
CO,2010,2,337.24
CO,2010,3,341.62
CO,2010,4,340.07
CO,2011,1,331.71
CO,2011,2,326.51
CO,2011,3,329.69
CO,2011,4,332.09
CO,2012,1,330.33
CO,2012,2,331.61
CO,2012,3,336.91
CO,2012,4,339.85
CO,2013,1,344.45
CO,2013,2,352.06
CO,2013,3,361.84
CO,2013,4,365.42
CO,2014,1,370.69
CO,2014,2,383.58
CO,2014,3,392.1
CO,2014,4,398.18
CO,2015,1,404.89
CO,2015,2,422.61
CO,2015,3,438.96
CO,2015,4,445.41
CO,2016,1,453.76
CO,2016,2,470.03
CO,2016,3,482.32
CO,2016,4,490.26
CO,2017,1,500.56
CO,2017,2,519.88
CO,2017,3,528.04
CO,2017,4,536.32
CO,2018,1,551.39
CO,2018,2,569.85
CT,1975,1,62.68
CT,1975,2,62.21
CT,1975,3,61.69
CT,1975,4,62.11
CT,1976,1,64.9
CT,1976,2,64.05
CT,1976,3,67.08
CT,1976,4,68.17
CT,1977,1,63.99
CT,1977,2,68.29
CT,1977,3,71.77
CT,1977,4,72.6
CT,1978,1,73.55
CT,1978,2,79.88
CT,1978,3,87.22
CT,1978,4,88.36
CT,1979,1,95.62
CT,1979,2,97.87
CT,1979,3,100.76
CT,1979,4,101.81
CT,1980,1,100
CT,1980,2,101.88
CT,1980,3,104.2
CT,1980,4,105.27
CT,1981,1,104.02
CT,1981,2,110.49
CT,1981,3,114.26
CT,1981,4,112.34
CT,1982,1,111.96
CT,1982,2,112.01
CT,1982,3,110.99
CT,1982,4,113.03
CT,1983,1,119.07
CT,1983,2,121.37
CT,1983,3,122.95
CT,1983,4,126.42
CT,1984,1,131.44
CT,1984,2,134.99
CT,1984,3,140.54
CT,1984,4,142.3
CT,1985,1,148.89
CT,1985,2,155.93
CT,1985,3,160.45
CT,1985,4,169.14
CT,1986,1,174.98
CT,1986,2,185.9
CT,1986,3,199.9
CT,1986,4,213.23
CT,1987,1,225.52
CT,1987,2,237.94
CT,1987,3,250.33
CT,1987,4,258.22
CT,1988,1,263.82
CT,1988,2,268.2
CT,1988,3,266.63
CT,1988,4,266.57
CT,1989,1,262.33
CT,1989,2,262.4
CT,1989,3,263.11
CT,1989,4,262.04
CT,1990,1,258.22
CT,1990,2,250.33
CT,1990,3,247.71
CT,1990,4,241.01
CT,1991,1,240.62
CT,1991,2,237.23
CT,1991,3,234.55
CT,1991,4,236.81
CT,1992,1,237.77
CT,1992,2,233.23
CT,1992,3,234.04
CT,1992,4,233.8
CT,1993,1,230.21
CT,1993,2,230.84
CT,1993,3,230.82
CT,1993,4,231.41
CT,1994,1,229.5
CT,1994,2,224.35
CT,1994,3,221.42
CT,1994,4,218.68
CT,1995,1,217.48
CT,1995,2,220.2
CT,1995,3,225.6
CT,1995,4,225.8
CT,1996,1,228.85
CT,1996,2,225.87
CT,1996,3,222.68
CT,1996,4,224.08
CT,1997,1,225.24
CT,1997,2,226.39
CT,1997,3,229.01
CT,1997,4,231.28
CT,1998,1,236.75
CT,1998,2,236.91
CT,1998,3,240.41
CT,1998,4,243.53
CT,1999,1,246.8
CT,1999,2,249.86
CT,1999,3,254.61
CT,1999,4,257.77
CT,2000,1,262.64
CT,2000,2,269.71
CT,2000,3,275.59
CT,2000,4,279.3
CT,2001,1,286.23
CT,2001,2,292.35
CT,2001,3,299.57
CT,2001,4,304.78
CT,2002,1,311.29
CT,2002,2,320.17
